timestamp,resultid,vote_count
2026-04-16T06:03:52.070Z,D0022,0
2026-04-16T06:03:52.070Z,A0245,0
2026-04-16T06:03:52.070Z,S0163,0
2026-04-16T06:03:52.070Z,C0119,3
2026-04-16T06:03:52.070Z,S0194,19
2026-04-16T06:03:52.070Z,S0009,0
2026-04-16T06:03:52.070Z,A0092,0
2026-04-16T06:03:52.070Z,B0124,0
2026-04-16T06:03:52.070Z,C0330,0
2026-04-16T06:03:52.070Z,C0184,0
2026-04-16T06:03:52.070Z,B0170,1
2026-04-16T06:03:52.070Z,S0129,0
2026-04-16T06:03:52.070Z,A0098,0
2026-04-16T06:03:52.070Z,B0059,5
2026-04-16T06:03:52.070Z,A0156,2
2026-04-16T06:03:52.070Z,S0245,0
2026-04-16T06:03:52.070Z,A0172,0
2026-04-16T06:03:52.070Z,B0044,0
2026-04-16T06:03:52.070Z,C0077,0
2026-04-16T06:03:52.070Z,D0036,0
2026-04-16T06:03:52.070Z,C0091,0
2026-04-16T06:03:52.070Z,A0296,0
2026-04-16T06:03:52.070Z,D0024,0
2026-04-16T06:03:52.070Z,C0141,0
2026-04-16T06:03:52.070Z,S0165,0
2026-04-16T06:03:52.070Z,C0073,0
2026-04-16T06:03:52.070Z,S0044,0
2026-04-16T06:03:52.070Z,C0057,0
2026-04-16T06:03:52.070Z,B0154,0
2026-04-16T06:03:52.070Z,S0217,0
2026-04-16T06:03:52.070Z,A0269,0
2026-04-16T06:03:52.070Z,B0184,0
2026-04-16T06:03:52.070Z,C0175,0
2026-04-16T06:03:52.070Z,S0189,13
2026-04-16T06:03:52.070Z,A0220,0
2026-04-16T06:03:52.070Z,C0311,0
2026-04-16T06:03:52.070Z,C0025,0
2026-04-16T06:03:52.070Z,S0148,0
2026-04-16T06:03:52.070Z,T0009,0
2026-04-16T06:03:52.070Z,C0248,0
2026-04-16T06:03:52.070Z,S0022,0
2026-04-16T06:03:52.070Z,A0141,0
2026-04-16T06:03:52.070Z,A0048,0
2026-04-16T06:03:52.070Z,A0283,57
2026-04-16T06:03:52.070Z,S0122,0
2026-04-16T06:03:52.070Z,S0082,0
2026-04-16T06:03:52.070Z,T0028,0
2026-04-16T06:03:52.070Z,A0266,2
2026-04-16T06:03:52.070Z,A0009,0
2026-04-16T06:03:52.070Z,B0109,0
2026-04-16T06:03:52.070Z,C0267,0
2026-04-16T06:03:52.070Z,D0007,0
2026-04-16T06:03:52.070Z,B0127,0
2026-04-16T06:03:52.070Z,C0110,0
2026-04-16T06:03:52.070Z,A0286,0
2026-04-16T06:03:52.070Z,S0208,0
2026-04-16T06:03:52.070Z,B0012,0
2026-04-16T06:03:52.070Z,C0205,0
2026-04-16T06:03:52.070Z,C0063,0
2026-04-16T06:03:52.070Z,C0348,0
2026-04-16T06:03:52.070Z,S0229,0
2026-04-16T06:03:52.070Z,A0146,0
2026-04-16T06:03:52.070Z,A0217,0
2026-04-16T06:03:52.070Z,S0107,0
2026-04-16T06:03:52.070Z,C0253,0
2026-04-16T06:03:52.070Z,C0068,0
2026-04-16T06:03:52.070Z,T0008,0
2026-04-16T06:03:52.070Z,C0028,0
2026-04-16T06:03:52.070Z,C0279,0
2026-04-16T06:03:52.070Z,S0128,0
2026-04-16T06:03:52.070Z,C0263,0
2026-04-16T06:03:52.070Z,S0014,0
2026-04-16T06:03:52.070Z,S0152,0
2026-04-16T06:03:52.070Z,S0153,0
2026-04-16T06:03:52.070Z,S0212,0
2026-04-16T06:03:52.070Z,A0264,0
2026-04-16T06:03:52.070Z,B0149,0
2026-04-16T06:03:52.070Z,S0227,0
2026-04-16T06:03:52.070Z,C0281,0
2026-04-16T06:03:52.070Z,S0149,14
2026-04-16T06:03:52.070Z,S0010,0
2026-04-16T06:03:52.070Z,B0181,19
2026-04-16T06:03:52.070Z,C0164,0
2026-04-16T06:03:52.070Z,A0196,0
2026-04-16T06:03:52.070Z,A0099,0
2026-04-16T06:03:52.070Z,C0131,0
2026-04-16T06:03:52.070Z,A0054,0
2026-04-16T06:03:52.070Z,B0023,0
2026-04-16T06:03:52.070Z,C0075,0
2026-04-16T06:03:52.070Z,A0223,0
2026-04-16T06:03:52.070Z,B0110,0
2026-04-16T06:03:52.070Z,S0030,0
2026-04-16T06:03:52.070Z,A0271,0
2026-04-16T06:03:52.070Z,A0216,0
2026-04-16T06:03:52.070Z,B0115,0
2026-04-16T06:03:52.070Z,B0049,0
2026-04-16T06:03:52.070Z,C0051,0
2026-04-16T06:03:52.070Z,A0055,0
2026-04-16T06:03:52.070Z,A0166,0
2026-04-16T06:03:52.070Z,S0045,0
2026-04-16T06:03:52.070Z,S0127,0
2026-04-16T06:03:52.070Z,A0010,0
2026-04-16T06:03:52.070Z,A0065,0
2026-04-16T06:03:52.070Z,C0016,0
2026-04-16T06:03:52.070Z,B0140,0
2026-04-16T06:03:52.070Z,C0335,0
2026-04-16T06:03:52.070Z,A0140,0
2026-04-16T06:03:52.070Z,S0234,0
2026-04-16T06:03:52.070Z,B0003,0
2026-04-16T06:03:52.070Z,A0277,2
2026-04-16T06:03:52.070Z,S0230,0
2026-04-16T06:03:52.070Z,C0115,0
2026-04-16T06:03:52.070Z,A0270,0
2026-04-16T06:03:52.070Z,A0279,5
2026-04-16T06:03:52.070Z,S0110,0
2026-04-16T06:03:52.070Z,A0261,0
2026-04-16T06:03:52.070Z,B0067,2
2026-04-16T06:03:52.070Z,A0233,0
2026-04-16T06:03:52.070Z,A0314,0
2026-04-16T06:03:52.070Z,C0039,0
2026-04-16T06:03:52.070Z,A0276,2
2026-04-16T06:03:52.070Z,A0329,0
2026-04-16T06:03:52.070Z,C0139,2
2026-04-16T06:03:52.070Z,A0169,0
2026-04-16T06:03:52.070Z,D0027,0
2026-04-16T06:03:52.070Z,C0088,0
2026-04-16T06:03:52.070Z,S0125,0
2026-04-16T06:03:52.070Z,C0176,0
2026-04-16T06:03:52.070Z,C0189,0
2026-04-16T06:03:52.070Z,S0181,0
2026-04-16T06:03:52.070Z,C0302,0
2026-04-16T06:03:52.070Z,A0333,0
2026-04-16T06:03:52.070Z,A0120,0
2026-04-16T06:03:52.070Z,S0007,0
2026-04-16T06:03:52.070Z,A0302,0
2026-04-16T06:03:52.070Z,A0161,0
2026-04-16T06:03:52.070Z,A0290,0
2026-04-16T06:03:52.070Z,S0172,0
2026-04-16T06:03:52.070Z,C0095,24
2026-04-16T06:03:52.070Z,D0033,46
2026-04-16T06:03:52.070Z,T0057,0
2026-04-16T06:03:52.070Z,C0214,0
2026-04-16T06:03:52.070Z,A0237,0
2026-04-16T06:03:52.070Z,B0195,0
2026-04-16T06:03:52.070Z,C0151,0
2026-04-16T06:03:52.070Z,C0081,0
2026-04-16T06:03:52.070Z,A0235,0
2026-04-16T06:03:52.070Z,C0193,0
2026-04-16T06:03:52.070Z,B0061,26
2026-04-16T06:03:52.070Z,A0309,0
2026-04-16T06:03:52.070Z,S0150,0
2026-04-16T06:03:52.070Z,A0160,0
2026-04-16T06:03:52.070Z,C0050,0
2026-04-16T06:03:52.070Z,S0222,0
2026-04-16T06:03:52.070Z,C0061,0
2026-04-16T06:03:52.070Z,S0037,0
2026-04-16T06:03:52.070Z,S0169,12
2026-04-16T06:03:52.070Z,C0070,0
2026-04-16T06:03:52.070Z,C0346,0
2026-04-16T06:03:52.070Z,B0167,38
2026-04-16T06:03:52.070Z,A0131,0
2026-04-16T06:03:52.070Z,T0050,0
2026-04-16T06:03:52.070Z,B0022,0
2026-04-16T06:03:52.070Z,C0309,2
2026-04-16T06:03:52.070Z,T0031,0
2026-04-16T06:03:52.070Z,C0262,0
2026-04-16T06:03:52.070Z,A0016,5
2026-04-16T06:03:52.070Z,C0002,0
2026-04-16T06:03:52.070Z,S0111,0
2026-04-16T06:03:52.070Z,T0025,0
2026-04-16T06:03:52.070Z,A0318,0
2026-04-16T06:03:52.070Z,C0023,0
2026-04-16T06:03:52.070Z,A0257,0
2026-04-16T06:03:52.070Z,C0207,0
2026-04-16T06:03:52.070Z,A0008,0
2026-04-16T06:03:52.070Z,A0103,0
2026-04-16T06:03:52.070Z,S0080,0
2026-04-16T06:03:52.070Z,S0101,0
2026-04-16T06:03:52.070Z,C0014,0
2026-04-16T06:03:52.070Z,A0305,0
2026-04-16T06:03:52.070Z,B0101,1
2026-04-16T06:03:52.070Z,A0226,0
2026-04-16T06:03:52.070Z,T0016,0
2026-04-16T06:03:52.070Z,A0250,0
2026-04-16T06:03:52.070Z,S0249,0
2026-04-16T06:03:52.070Z,B0034,0
2026-04-16T06:03:52.070Z,S0141,0
2026-04-16T06:03:52.070Z,C0337,0
2026-04-16T06:03:52.070Z,C0166,0
2026-04-16T06:03:52.070Z,B0056,0
2026-04-16T06:03:52.070Z,A0097,0
2026-04-16T06:03:52.070Z,C0143,0
2026-04-16T06:03:52.070Z,C0084,0
2026-04-16T06:03:52.070Z,S0151,0
2026-04-16T06:03:52.070Z,B0148,0
2026-04-16T06:03:52.070Z,B0076,0
2026-04-16T06:03:52.070Z,S0050,0
2026-04-16T06:03:52.070Z,B0083,0
2026-04-16T06:03:52.070Z,S0187,0
2026-04-16T06:03:52.070Z,C0112,13
2026-04-16T06:03:52.070Z,C0101,1
2026-04-16T06:03:52.070Z,C0341,1
2026-04-16T06:03:52.070Z,A0330,0
2026-04-16T06:03:52.070Z,S0105,0
2026-04-16T06:03:52.070Z,T0045,0
2026-04-16T06:03:52.070Z,S0242,0
2026-04-16T06:03:52.070Z,C0132,0
2026-04-16T06:03:52.070Z,S0002,0
2026-04-16T06:03:52.070Z,B0084,1
2026-04-16T06:03:52.070Z,C0266,0
2026-04-16T06:03:52.070Z,C0179,0
2026-04-16T06:03:52.070Z,C0042,0
2026-04-16T06:03:52.070Z,S0047,0
2026-04-16T06:03:52.070Z,S0067,0
2026-04-16T06:03:52.070Z,A0263,0
2026-04-16T06:03:52.070Z,C0258,0
2026-04-16T06:03:52.070Z,C0008,0
2026-04-16T06:03:52.070Z,A0155,1
2026-04-16T06:03:52.070Z,B0099,2
2026-04-16T06:03:52.070Z,B0130,0
2026-04-16T06:03:52.070Z,C0329,0
2026-04-16T06:03:52.070Z,C0001,1
2026-04-16T06:03:52.070Z,D0023,0
2026-04-16T06:03:52.070Z,C0017,0
2026-04-16T06:03:52.070Z,S0001,0
2026-04-16T06:03:52.070Z,A0085,0
2026-04-16T06:03:52.070Z,S0073,0
2026-04-16T06:03:52.070Z,C0062,0
2026-04-16T06:03:52.070Z,B0142,0
2026-04-16T06:03:52.070Z,A0121,0
2026-04-16T06:03:52.070Z,A0147,3
2026-04-16T06:03:52.070Z,D0039,0
2026-04-16T06:03:52.070Z,C0018,0
2026-04-16T06:03:52.070Z,S0161,0
2026-04-16T06:03:52.070Z,A0227,0
2026-04-16T06:03:52.070Z,A0204,0
2026-04-16T06:03:52.070Z,S0168,0
2026-04-16T06:03:52.070Z,B0197,46
2026-04-16T06:03:52.070Z,S0158,0
2026-04-16T06:03:52.070Z,S0100,0
2026-04-16T06:03:52.070Z,A0230,0
2026-04-16T06:03:52.070Z,D0029,0
2026-04-16T06:03:52.070Z,D0015,1
2026-04-16T06:03:52.070Z,B0093,0
2026-04-16T06:03:52.070Z,B0183,0
2026-04-16T06:03:52.070Z,S0026,0
2026-04-16T06:03:52.070Z,A0040,0
2026-04-16T06:03:52.070Z,S0053,0
2026-04-16T06:03:52.070Z,B0098,0
2026-04-16T06:03:52.070Z,B0132,0
2026-04-16T06:03:52.070Z,S0094,0
2026-04-16T06:03:52.070Z,S0133,0
2026-04-16T06:03:52.070Z,C0120,0
2026-04-16T06:03:52.070Z,A0145,2
2026-04-16T06:03:52.070Z,C0306,0
2026-04-16T06:03:52.070Z,S0199,6
2026-04-16T06:03:52.070Z,C0173,0
2026-04-16T06:03:52.070Z,A0080,0
2026-04-16T06:03:52.070Z,S0174,0
2026-04-16T06:03:52.070Z,C0013,0
2026-04-16T06:03:52.070Z,C0127,0
2026-04-16T06:03:52.070Z,A0179,8
2026-04-16T06:03:52.070Z,B0122,0
2026-04-16T06:03:52.070Z,A0294,0
2026-04-16T06:03:52.070Z,B0152,0
2026-04-16T06:03:52.070Z,A0238,0
2026-04-16T06:03:52.070Z,C0231,0
2026-04-16T06:03:52.070Z,C0142,0
2026-04-16T06:03:52.070Z,B0097,0
2026-04-16T06:03:52.070Z,A0244,0
2026-04-16T06:03:52.070Z,B0189,0
2026-04-16T06:03:52.070Z,C0232,0
2026-04-16T06:03:52.070Z,D0012,0
2026-04-16T06:03:52.070Z,B0188,0
2026-04-16T06:03:52.070Z,A0219,0
2026-04-16T06:03:52.070Z,B0035,0
2026-04-16T06:03:52.070Z,S0064,0
2026-04-16T06:03:52.070Z,C0218,0
2026-04-16T06:03:52.070Z,S0206,1
2026-04-16T06:03:52.070Z,B0125,0
2026-04-16T06:03:52.070Z,A0311,0
2026-04-16T06:03:52.070Z,T0023,0
2026-04-16T06:03:52.070Z,A0076,1
2026-04-16T06:03:52.070Z,S0062,0
2026-04-16T06:03:52.070Z,C0250,0
2026-04-16T06:03:52.070Z,B0066,0
2026-04-16T06:03:52.070Z,B0116,0
2026-04-16T06:03:52.070Z,A0185,0
2026-04-16T06:03:52.070Z,C0268,8
2026-04-16T06:03:52.070Z,B0041,0
2026-04-16T06:03:52.070Z,C0209,0
2026-04-16T06:03:52.070Z,C0147,0
2026-04-16T06:03:52.070Z,B0064,0
2026-04-16T06:03:52.070Z,A0068,0
2026-04-16T06:03:52.070Z,B0052,0
2026-04-16T06:03:52.070Z,A0094,14
2026-04-16T06:03:52.070Z,B0091,0
2026-04-16T06:03:52.070Z,A0239,0
2026-04-16T06:03:52.070Z,D0013,0
2026-04-16T06:03:52.070Z,A0255,0
2026-04-16T06:03:52.070Z,C0072,0
2026-04-16T06:03:52.070Z,C0162,0
2026-04-16T06:03:52.070Z,B0081,1
2026-04-16T06:03:52.070Z,C0125,0
2026-04-16T06:03:52.070Z,C0009,1
2026-04-16T06:03:52.070Z,A0334,0
2026-04-16T06:03:52.070Z,B0095,0
2026-04-16T06:03:52.070Z,S0211,0
2026-04-16T06:03:52.070Z,C0293,0
2026-04-16T06:03:52.070Z,C0202,0
2026-04-16T06:03:52.070Z,S0210,0
2026-04-16T06:03:52.070Z,A0132,0
2026-04-16T06:03:52.070Z,C0328,2
2026-04-16T06:03:52.070Z,S0185,0
2026-04-16T06:03:52.070Z,B0150,0
2026-04-16T06:03:52.070Z,A0208,1
2026-04-16T06:03:52.070Z,A0177,0
2026-04-16T06:03:52.070Z,C0029,0
2026-04-16T06:03:52.070Z,S0036,0
2026-04-16T06:03:52.070Z,C0027,0
2026-04-16T06:03:52.070Z,A0078,0
2026-04-16T06:03:52.070Z,A0170,0
2026-04-16T06:03:52.070Z,S0195,0
2026-04-16T06:03:52.070Z,A0056,0
2026-04-16T06:03:52.070Z,C0227,0
2026-04-16T06:03:52.070Z,C0153,0
2026-04-16T06:03:52.070Z,S0035,0
2026-04-16T06:03:52.070Z,A0030,0
2026-04-16T06:03:52.070Z,B0193,0
2026-04-16T06:03:52.070Z,B0082,0
2026-04-16T06:03:52.070Z,A0079,0
2026-04-16T06:03:52.070Z,S0182,0
2026-04-16T06:03:52.070Z,C0269,0
2026-04-16T06:03:52.070Z,B0146,0
2026-04-16T06:03:52.070Z,A0198,0
2026-04-16T06:03:52.070Z,C0315,42
2026-04-16T06:03:52.070Z,S0114,0
2026-04-16T06:03:52.070Z,A0139,0
2026-04-16T06:03:52.070Z,A0112,0
2026-04-16T06:03:52.070Z,B0068,0
2026-04-16T06:03:52.070Z,B0131,0
2026-04-16T06:03:52.070Z,A0130,0
2026-04-16T06:03:52.070Z,S0137,0
2026-04-16T06:03:52.070Z,S0201,0
2026-04-16T06:03:52.070Z,C0107,0
2026-04-16T06:03:52.070Z,C0312,0
2026-04-16T06:03:52.070Z,T0038,0
2026-04-16T06:03:52.070Z,C0163,0
2026-04-16T06:03:52.070Z,S0048,0
2026-04-16T06:03:52.070Z,T0018,0
2026-04-16T06:03:52.070Z,A0306,0
2026-04-16T06:03:52.070Z,B0120,0
2026-04-16T06:03:52.070Z,A0284,0
2026-04-16T06:03:52.070Z,B0036,0
2026-04-16T06:03:52.070Z,S0160,0
2026-04-16T06:03:52.070Z,S0071,0
2026-04-16T06:03:52.070Z,S0244,0
2026-04-16T06:03:52.070Z,A0028,1
2026-04-16T06:03:52.070Z,T0058,0
2026-04-16T06:03:52.070Z,S0193,0
2026-04-16T06:03:52.070Z,T0007,0
2026-04-16T06:03:52.070Z,C0056,0
2026-04-16T06:03:52.070Z,A0123,0
2026-04-16T06:03:52.070Z,B0089,0
2026-04-16T06:03:52.070Z,B0085,0
2026-04-16T06:03:52.070Z,C0149,0
2026-04-16T06:03:52.070Z,C0224,55
2026-04-16T06:03:52.070Z,C0241,0
2026-04-16T06:03:52.070Z,C0228,0
2026-04-16T06:03:52.070Z,C0155,0
2026-04-16T06:03:52.070Z,B0001,0
2026-04-16T06:03:52.070Z,A0205,0
2026-04-16T06:03:52.070Z,T0041,0
2026-04-16T06:03:52.070Z,B0162,0
2026-04-16T06:03:52.070Z,S0028,0
2026-04-16T06:03:52.070Z,B0087,0
2026-04-16T06:03:52.070Z,A0214,0
2026-04-16T06:03:52.070Z,S0095,0
2026-04-16T06:03:52.070Z,C0219,66
2026-04-16T06:03:52.070Z,B0186,0
2026-04-16T06:03:52.070Z,C0160,0
2026-04-16T06:03:52.070Z,B0062,0
2026-04-16T06:03:52.070Z,B0033,0
2026-04-16T06:03:52.070Z,C0128,0
2026-04-16T06:03:52.070Z,A0258,0
2026-04-16T06:03:52.070Z,S0177,0
2026-04-16T06:03:52.070Z,C0168,0
2026-04-16T06:03:52.070Z,A0105,0
2026-04-16T06:03:52.070Z,A0267,0
2026-04-16T06:03:52.070Z,C0069,0
2026-04-16T06:03:52.070Z,C0181,0
2026-04-16T06:03:52.070Z,A0241,0
2026-04-16T06:03:52.070Z,C0099,0
2026-04-16T06:03:52.070Z,S0031,15
2026-04-16T06:03:52.070Z,S0023,0
2026-04-16T06:03:52.070Z,S0164,0
2026-04-16T06:03:52.070Z,A0149,0
2026-04-16T06:03:52.070Z,B0040,0
2026-04-16T06:03:52.070Z,S0226,0
2026-04-16T06:03:52.070Z,B0054,1
2026-04-16T06:03:52.070Z,C0239,0
2026-04-16T06:03:52.070Z,C0047,0
2026-04-16T06:03:52.070Z,S0162,0
2026-04-16T06:03:52.070Z,C0121,0
2026-04-16T06:03:52.070Z,B0075,0
2026-04-16T06:03:52.070Z,C0296,0
2026-04-16T06:03:52.070Z,B0161,0
2026-04-16T06:03:52.070Z,S0147,0
2026-04-16T06:03:52.070Z,A0310,0
2026-04-16T06:03:52.070Z,A0039,0
2026-04-16T06:03:52.070Z,A0231,0
2026-04-16T06:03:52.070Z,S0190,1
2026-04-16T06:03:52.070Z,A0218,0
2026-04-16T06:03:52.070Z,B0004,0
2026-04-16T06:03:52.070Z,C0187,0
2026-04-16T06:03:52.070Z,C0137,0
2026-04-16T06:03:52.070Z,S0039,0
2026-04-16T06:03:52.070Z,A0017,4
2026-04-16T06:03:52.070Z,C0332,0
2026-04-16T06:03:52.070Z,B0039,0
2026-04-16T06:03:52.070Z,C0010,0
2026-04-16T06:03:52.070Z,C0146,0
2026-04-16T06:03:52.070Z,C0043,3
2026-04-16T06:03:52.070Z,C0038,0
2026-04-16T06:03:52.070Z,T0054,0
2026-04-16T06:03:52.070Z,S0130,0
2026-04-16T06:03:52.070Z,C0242,21
2026-04-16T06:03:52.070Z,C0339,0
2026-04-16T06:03:52.070Z,B0139,4
2026-04-16T06:03:52.070Z,B0079,0
2026-04-16T06:03:52.070Z,A0107,5
2026-04-16T06:03:52.070Z,T0022,0
2026-04-16T06:03:52.070Z,S0021,0
2026-04-16T06:03:52.070Z,S0157,0
2026-04-16T06:03:52.070Z,T0037,0
2026-04-16T06:03:52.070Z,C0282,0
2026-04-16T06:03:52.070Z,C0289,0
2026-04-16T06:03:52.070Z,A0268,0
2026-04-16T06:03:52.070Z,C0323,0
2026-04-16T06:03:52.070Z,D0019,71
2026-04-16T06:03:52.070Z,A0007,0
2026-04-16T06:03:52.070Z,C0240,0
2026-04-16T06:03:52.070Z,S0198,0
2026-04-16T06:03:52.070Z,A0254,0
2026-04-16T06:03:52.070Z,A0242,0
2026-04-16T06:03:52.070Z,C0260,0
2026-04-16T06:03:52.070Z,C0226,8
2026-04-16T06:03:52.070Z,A0274,5
2026-04-16T06:03:52.070Z,S0077,0
2026-04-16T06:03:52.070Z,C0345,0
2026-04-16T06:03:52.070Z,A0194,4
2026-04-16T06:03:52.070Z,C0045,0
2026-04-16T06:03:52.070Z,B0074,0
2026-04-16T06:03:52.070Z,C0079,0
2026-04-16T06:03:52.070Z,B0014,1
2026-04-16T06:03:52.070Z,C0251,0
2026-04-16T06:03:52.070Z,S0116,0
2026-04-16T06:03:52.070Z,A0282,6
2026-04-16T06:03:52.070Z,B0096,0
2026-04-16T06:03:52.070Z,A0280,13
2026-04-16T06:03:52.070Z,A0308,0
2026-04-16T06:03:52.070Z,B0163,0
2026-04-16T06:03:52.070Z,C0325,0
2026-04-16T06:03:52.070Z,A0188,10
2026-04-16T06:03:52.070Z,T0039,0
2026-04-16T06:03:52.070Z,A0178,2
2026-04-16T06:03:52.070Z,A0032,0
2026-04-16T06:03:52.070Z,S0093,0
2026-04-16T06:03:52.070Z,C0204,0
2026-04-16T06:03:52.070Z,S0032,0
2026-04-16T06:03:52.070Z,A0087,0
2026-04-16T06:03:52.070Z,S0221,0
2026-04-16T06:03:52.070Z,S0155,0
2026-04-16T06:03:52.070Z,C0192,0
2026-04-16T06:03:52.070Z,B0037,0
2026-04-16T06:03:52.070Z,A0033,0
2026-04-16T06:03:52.070Z,B0103,0
2026-04-16T06:03:52.070Z,A0316,0
2026-04-16T06:03:52.070Z,C0158,0
2026-04-16T06:03:52.070Z,B0165,0
2026-04-16T06:03:52.070Z,C0159,0
2026-04-16T06:03:52.070Z,C0032,0
2026-04-16T06:03:52.070Z,C0035,0
2026-04-16T06:03:52.070Z,A0034,0
2026-04-16T06:03:52.070Z,B0047,0
2026-04-16T06:03:52.070Z,A0150,0
2026-04-16T06:03:52.070Z,A0162,0
2026-04-16T06:03:52.070Z,B0129,0
2026-04-16T06:03:52.070Z,A0315,0
2026-04-16T06:03:52.070Z,C0223,0
2026-04-16T06:03:52.070Z,C0182,0
2026-04-16T06:03:52.070Z,B0011,6
2026-04-16T06:03:52.070Z,C0270,0
2026-04-16T06:03:52.070Z,A0035,0
2026-04-16T06:03:52.070Z,S0143,0
2026-04-16T06:03:52.070Z,S0034,0
2026-04-16T06:03:52.070Z,C0067,0
